name,date,value,category
RJ Blakey ,2008-12-31,25,ENG
RJ Bright ,2008-12-31,6,AUS
RJ Campbell ,2008-12-31,54,AUS
RJ Harris ,2008-12-31,0,AUS
RJ Kennedy ,2008-12-31,17,NZ
RJ Kirtley ,2008-12-31,2,ENG
RJ McCurdy ,2008-12-31,33,AUS
RJ Nicol ,2008-12-31,0,NZ
RJ Peterson ,2008-12-31,147,SA
RJ Ratnayake ,2008-12-31,612,SL
RJ Robinson ,2008-12-31,17,BER
RJ Shastri ,2008-12-31,3108,IND
RJ Sidebottom ,2008-12-31,51,ENG
RJ Trott ,2008-12-31,120,BER
RJ van Vuuren ,2008-12-31,26,NAM
RJ Webb ,2008-12-31,6,NZ
RJW Topley ,2008-12-31,0,ENG
RK Chauhan ,2008-12-31,132,IND
RK Illingworth ,2008-12-31,68,ENG
RK Kleinveldt ,2008-12-31,0,SA
RK Paudel ,2008-12-31,0,NEP
RK Sethi ,2008-12-31,0,EAf
RK Whelan ,2008-12-31,5,IRE
RL Bhudia ,2008-12-31,0,KENYA
RL Chase ,2008-12-31,0,WI
RL Dias ,2008-12-31,1498,SL
RL Hayes ,2008-12-31,13,NZ
RL Johnson ,2008-12-31,16,ENG
RL Powell ,2008-12-31,2085,WI
RL Sanghvi ,2008-12-31,8,IND
RM Ellison ,2008-12-31,86,ENG
RM Haq ,2008-12-31,378,SCOT
RM Hogg ,2008-12-31,126,AUS
RM Jariwala ,2008-12-31,0,USA
RM West ,2008-12-31,0,IRE
RMH Binny ,2008-12-31,439,IND
RML Taylor ,2008-12-31,0,SCOT
RMS Eranga ,2008-12-31,0,SL
RN Bhatia ,2008-12-31,0,UAE
RN Lewis ,2008-12-31,248,WI
RN ten Doeschate ,2008-12-31,662,NED
RO Butcher ,2008-12-31,0,ENG
RO Collinge ,2008-12-31,0,NZ
RO Hinds ,2008-12-31,101,WI
RO Hurley ,2008-12-31,13,WI
RO Hussain ,2008-12-31,44,SCOT
Robiul Islam ,2008-12-31,0,BAN
Rohan Mustafa ,2008-12-31,0,UAE
Rony Talukdar ,2008-12-31,0,BAN
RP Alexander ,2008-12-31,34,USA
RP Arnold ,2008-12-31,3950,SL
RP Burl ,2008-12-31,0,ZIM
RP de Groen ,2008-12-31,12,NZ
RP Lefebvre ,2008-12-31,171,NED
RP Meredith ,2008-12-31,0,AUS
RP Singh ,2008-12-31,56,IND
RP Snell ,2008-12-31,322,SA
RPAH Wickramaratne ,2008-12-31,4,SL
RR Beaton ,2008-12-31,0,WI
RR David ,2008-12-31,82,CAN
RR Emrit ,2008-12-31,13,WI
RR Hendricks ,2008-12-31,0,SA
RR Kulkarni ,2008-12-31,33,IND
RR Pant ,2008-12-31,0,IND
RR Patel ,2008-12-31,6,KENYA
RR Powar ,2008-12-31,163,IND
RR Ramdass ,2008-12-31,1,WI
RR Rossouw ,2008-12-31,0,SA
RR Sarwan ,2008-12-31,4300,WI
RR Singh ,2008-12-31,2336,IND
RR Watson ,2008-12-31,819,SCOT
RS Bopara ,2008-12-31,459,ENG
RS Gabriel ,2008-12-31,167,WI
RS Gavaskar ,2008-12-31,151,IND
RS Ghai ,2008-12-31,1,IND
RS Haire ,2008-12-31,56,IRE
RS Higgins ,2008-12-31,15,ZIM
RS Kalpage ,2008-12-31,844,SL
RS Kaluwitharana ,2008-12-31,3711,SL
RS Madugalle ,2008-12-31,946,SL
RS Mahanama ,2008-12-31,5162,SL
RS Morton ,2008-12-31,1330,WI
RS Sodhi ,2008-12-31,280,IND
RSA Jayasekera ,2008-12-31,17,SL
RT Crandon ,2008-12-31,0,WI
RT Hart ,2008-12-31,3,NZ
RT Latham ,2008-12-31,583,NZ
RT Lyons ,2008-12-31,83,SCOT
RT Ponting ,2008-12-31,11113,AUS
RT Robinson ,2008-12-31,597,ENG
RTM Mendis ,2008-12-31,0,SL
Rubel Hossain ,2008-12-31,0,BAN
Rumman Raees ,2008-12-31,0,PAK
RV Uthappa ,2008-12-31,786,IND
RW Ali ,2008-12-31,7,KENYA
RW Anderson ,2008-12-31,0,NZ
RW Chakabva ,2008-12-31,0,ZIM
RW Marsh ,2008-12-31,719,AUS
RW Price ,2008-12-31,107,ZIM
RW Sims ,2008-12-31,31,ZIM
RW Staple ,2008-12-31,4,USA
RW Taylor ,2008-12-31,26,ENG
RW Tolchard ,2008-12-31,0,ENG
RWT Key ,2008-12-31,54,ENG
S Abid Ali ,2008-12-31,0,IND
S Abrahams ,2008-12-31,16,SA
S Amarnath ,2008-12-31,0,IND
S Badrinath ,2008-12-31,39,IND
S Baksh ,2008-12-31,0,CAN
S Bau ,2008-12-31,0,PNG
S Bhari ,2008-12-31,0,NEP
S Chanderpaul ,2008-12-31,7573,WI
S Chattergoon ,2008-12-31,293,WI
S Dhakal ,2008-12-31,0,NEP
S Dhamala ,2008-12-31,0,NEP
S Dhaniram ,2008-12-31,618,CAN
S Dhawan ,2008-12-31,0,IND
S Dube ,2008-12-31,0,IND
S Elworthy ,2008-12-31,100,SA
S Fouche ,2008-12-31,0,NAM
S Jeganathan ,2008-12-31,25,SL
S Jora ,2008-12-31,0,NEP
S Jyoti ,2008-12-31,53,CAN
S Kaul ,2008-12-31,0,IND
S Keshvani ,2008-12-31,0,CAN
S Lamichhane ,2008-12-31,0,NEP
S Lee ,2008-12-31,477,AUS
S Madan Lal ,2008-12-31,355,IND
S Mahmood ,2008-12-31,0,ENG
S Matsikenyeri ,2008-12-31,1339,ZIM
S Mukuddem ,2008-12-31,331,BER
S Prasanna ,2008-12-31,0,SL
S Ramesh ,2008-12-31,646,IND
S Ranatunga ,2008-12-31,253,SL
S Randiv ,2008-12-31,0,SL
S Samarawickrama ,2008-12-31,0,SL
S Seeraj ,2008-12-31,13,CAN
S Shivnarine ,2008-12-31,0,WI
S Snater ,2008-12-31,0,NED
S Somasunder ,2008-12-31,16,IND
S Sreesanth ,2008-12-31,37,IND
S Sriram ,2008-12-31,81,IND
S Sumar ,2008-12-31,0,EAf
S Thuraisingam ,2008-12-31,45,CAN
S Tyagi ,2008-12-31,0,IND
S Venkataraghavan ,2008-12-31,3,IND
S Vesawkar ,2008-12-31,0,NEP
S Viswanath ,2008-12-31,72,IND
S Walusimbi ,2008-12-31,0,EAf
S Weerakoon ,2008-12-31,0,SL
S Wettimuny ,2008-12-31,786,SL
SA Abbott ,2008-12-31,0,AUS
SA Ankola ,2008-12-31,34,IND
SA Britton ,2008-12-31,0,IRE
SA Edwards ,2008-12-31,0,NED
SA Engelbrecht ,2008-12-31,0,NED
SA Jayasinghe ,2008-12-31,0,SL
SA Thomson ,2008-12-31,964,NZ
SA Wijeyeratne ,2008-12-31,0,CAN
SA Yadav ,2008-12-31,0,IND
Saad Ali ,2008-12-31,0,PAK
Saad Bin Zafar ,2008-12-31,0,CAN
Saad Nasim ,2008-12-31,0,PAK
Saadat Ali ,2008-12-31,184,PAK
Sabbir Rahman ,2008-12-31,0,BAN
Sabir Ali ,2008-12-31,0,UAE
Sadiq Mohammad ,2008-12-31,0,PAK
Saeed Ajmal ,2008-12-31,0,PAK
Saeed Anwar ,2008-12-31,8824,PAK
Saeed Azad ,2008-12-31,65,PAK
Saeed-al-Saffar ,2008-12-31,0,UAE
Sagar Pun ,2008-12-31,0,NEP
Saiful Islam ,2008-12-31,37,BAN
Sajid Ali ,2008-12-31,130,PAK
Sajjad Ahmed ,2008-12-31,15,BAN
Sajjad Akbar ,2008-12-31,5,PAK
Saleem Altaf ,2008-12-31,0,PAK
Saleem Elahi ,2008-12-31,1579,PAK
Saleem Jaffar ,2008-12-31,36,PAK
Saleem Malik ,2008-12-31,7170,PAK
Saleem Pervez ,2008-12-31,0,PAK
Saleem Raza ,2008-12-31,159,UAE
Saleem Yousuf ,2008-12-31,768,PAK
Salman Butt ,2008-12-31,2154,PAK
Salman Faris ,2008-12-31,0,UAE
Salman Farooq ,2008-12-31,0,UAE
Sameer Zia ,2008-12-31,2,UAE
Sami Aslam ,2008-12-31,0,PAK
Sami Faridi ,2008-12-31,19,CAN
Samiullah Khan ,2008-12-31,0,PAK
Samiullah Shinwari ,2008-12-31,0,AFG
Samiur Rahman ,2008-12-31,4,BAN
Sandeep Goud ,2008-12-31,0,OMA
Sanuar Hossain ,2008-12-31,290,BAN
Saqib Ali ,2008-12-31,29,UAE
Saqib Zulfiqar ,2008-12-31,0,NED
Saqlain Haider ,2008-12-31,0,UAE
Saqlain Mushtaq ,2008-12-31,711,PAK
SAR Silva ,2008-12-31,441,SL
Sarandeep Singh ,2008-12-31,47,IND
Sarfaraz Ahmed ,2008-12-31,26,PAK
Sarfraz Nawaz ,2008-12-31,148,PAK
Saud Shakeel ,2008-12-31,0,PAK
Sayed Shirzad ,2008-12-31,0,AFG
SB Bangar ,2008-12-31,180,IND
SB Doull ,2008-12-31,172,NZ
SB Joshi ,2008-12-31,584,IND
SB Lama ,2008-12-31,16,HKG
SB O'Connor ,2008-12-31,24,NZ
SB Smith ,2008-12-31,861,AUS
SB Styris ,2008-12-31,3699,NZ
SC Ganguly ,2008-12-31,11363,IND
SC Getkate ,2008-12-31,0,IRE
SC Joseph ,2008-12-31,161,WI
SC Khanna ,2008-12-31,159,IND
SC Kuggeleijn ,2008-12-31,0,NZ
SC Meaker ,2008-12-31,0,ENG
SC Williams ,2008-12-31,2192,ZIM
SCG MacGill ,2008-12-31,1,AUS
SCJ Broad ,2008-12-31,236,ENG
SD Anurasiri ,2008-12-31,62,SL
SD Heazlett ,2008-12-31,0,AUS
SD Hope ,2008-12-31,0,WI
SD Jack ,2008-12-31,7,SA
SD Outerbridge ,2008-12-31,280,BER
SD Parry ,2008-12-31,0,ENG
SD Udal ,2008-12-31,35,ENG
SE Bond ,2008-12-31,200,NZ
SE Findlay ,2008-12-31,118,WI
SE Marsh ,2008-12-31,333,AUS
SF Burger ,2008-12-31,11,NAM
SF Dukanwala ,2008-12-31,84,UAE
SF Graf ,2008-12-31,8,AUS
SF Mire ,2008-12-31,0,ZIM
SFAF Bacchus ,2008-12-31,454,WI
SG Borthwick ,2008-12-31,0,ENG
SG Davies ,2008-12-31,67,ZIM
SG Law ,2008-12-31,1237,AUS
SG Peall ,2008-12-31,91,ZIM
SG Whittingham ,2008-12-31,0,SCOT
SH Johnson ,2008-12-31,0,AUS
SH Lewis ,2008-12-31,0,WI
Shabbir Ahmed ,2008-12-31,10,PAK
Shabir Noori ,2008-12-31,0,AFG
Shadab Kabir ,2008-12-31,0,PAK
Shadab Khan ,2008-12-31,0,PAK
Shafiq Ahmed ,2008-12-31,0,PAK
Shafiqullah ,2008-12-31,0,AFG
Shafiuddin Ahmed ,2008-12-31,22,BAN
Shafiul Islam ,2008-12-31,0,BAN
Shahadat Hossain ,2008-12-31,49,BAN
Shahbaz Ahmed ,2008-12-31,0,IND
Shaheedur Rahman ,2008-12-31,62,BAN
Shaheen Shah Afridi ,2008-12-31,0,PAK
Shahid Afridi ,2008-12-31,5479,PAK
Shahid Anwar ,2008-12-31,37,PAK
Shahid Mahboob ,2008-12-31,119,PAK
Shahid Nazir ,2008-12-31,25,PAK
Shahid Saeed ,2008-12-31,141,PAK
Shahid Wasif ,2008-12-31,0,HKG
Shahidullah ,2008-12-31,0,AFG
Shahnawaz Dahani ,2008-12-31,0,PAK
Shahriar Hossain ,2008-12-31,362,BAN
Shahriar Nafees ,2008-12-31,1857,BAN
Shahzad Khan ,2008-12-31,4,CAN
Shahzaib Hasan ,2008-12-31,0,PAK
Shaiman Anwar ,2008-12-31,0,UAE
Shakeel Ahmed jnr ,2008-12-31,61,PAK
Shakeel Khan ,2008-12-31,0,PAK
Shakib Al Hasan ,2008-12-31,1292,BAN
Shamim Hossain ,2008-12-31,0,BAN
Shamsur Rahman ,2008-12-31,0,BAN
Shan Masood ,2008-12-31,0,PAK
Shapoor Zadran ,2008-12-31,0,AFG
Sharafuddin Ashraf ,2008-12-31,0,AFG
Shariful Haque ,2008-12-31,10,BAN
Shariz Ahmad ,2008-12-31,0,NED
Sharjeel Khan ,2008-12-31,0,PAK
Shayan Jahangir ,2008-12-31,0,USA
Shehzad Altaf ,2008-12-31,0,UAE
Sheikh Salahuddin ,2008-12-31,24,BAN
Shoaib Akhtar ,2008-12-31,345,PAK
Shoaib Khan ,2008-12-31,0,OMA
Shoaib Malik ,2008-12-31,4576,PAK
Shoaib Mohammad ,2008-12-31,1269,PAK
Shoriful Islam ,2008-12-31,0,BAN
SHT Kandamby ,2008-12-31,23,SL
SHU Karnain ,2008-12-31,229,SL
Shubman Gill ,2008-12-31,0,IND
Shuvagata Hom ,2008-12-31,0,BAN
SI de Saram ,2008-12-31,183,SL
SI Kamea ,2008-12-31,0,PNG
SI Mahmood ,2008-12-31,85,ENG
Sikandar Raza ,2008-12-31,0,ZIM
Sikander Bakht ,2008-12-31,12,PAK
Simandeep Singh ,2008-12-31,0,HKG
Simi Singh ,2008-12-31,0,IRE
Sir RJ Hadlee ,2008-12-31,1354,NZ
SJ Baard ,2008-12-31,0,NAM
SJ Benn ,2008-12-31,31,WI
SJ Cameron ,2008-12-31,0,SCOT
SJ Chalmers ,2008-12-31,0,SCOT
SJ Cook ,2008-12-31,67,SA
SJ Harmison ,2008-12-31,70,ENG
SJ Massiah ,2008-12-31,23,USA
SJ Modani ,2008-12-31,0,USA
SJ Myburgh ,2008-12-31,0,NED
SJ Palframan ,2008-12-31,55,SA
SJ Rhodes ,2008-12-31,107,ENG
SJ Rixon ,2008-12-31,20,AUS
SJ Roberts ,2008-12-31,1,NZ
SJ Swanepoel ,2008-12-31,43,NAM
SK Atai ,2008-12-31,0,PNG
SK Gupta ,2008-12-31,121,KENYA
SK Raina ,2008-12-31,1191,IND
SK Ranasinghe ,2008-12-31,55,SL
SK Sharma ,2008-12-31,80,IND
SK Warne ,2008-12-31,1018,AUS
Skhawat Ali ,2008-12-31,8,HKG
SKL de Silva ,2008-12-31,161,SL
SKW Kelly ,2008-12-31,14,BER
SL Boock ,2008-12-31,28,NZ
SL Campbell ,2008-12-31,2283,WI
SL Malinga ,2008-12-31,92,SL
SL Stewart ,2008-12-31,0,NZ
SL Watkin ,2008-12-31,4,ENG
SLV Raju ,2008-12-31,32,IND
SM Boland ,2008-12-31,0,AUS
SM Curran ,2008-12-31,0,ENG
SM Davies ,2008-12-31,0,ENG
SM Ervine ,2008-12-31,698,ZIM
SM Gavaskar ,2008-12-31,2681,IND
SM Harwood ,2008-12-31,0,AUS
SM Katich ,2008-12-31,1324,AUS
SM Patil ,2008-12-31,770,IND
SM Pollock ,2008-12-31,3519,ICC/SA
SM Sharif ,2008-12-31,0,SCOT
SM Sharma ,2008-12-31,0,UAE
SM Warnapura ,2008-12-31,35,SL
SMA Priyanjan ,2008-12-31,0,SL
SMH Kirmani ,2008-12-31,204,IND
SMS Kaluperuma ,2008-12-31,11,SL
SMSM Senanayake ,2008-12-31,0,SL
SN Netravalkar ,2008-12-31,0,USA
SN Thakur ,2008-12-31,0,IND
SO Dowrich ,2008-12-31,0,WI
SO Hetmyer ,2008-12-31,0,WI
SO Ngoche ,2008-12-31,0,KENYA
SO Tikolo ,2008-12-31,2821,KENYA
Sohag Gazi ,2008-12-31,0,BAN
Sohaib Maqsood ,2008-12-31,0,PAK
Sohail Butt ,2008-12-31,8,UAE
Sohail Fazal ,2008-12-31,56,PAK
Sohail Khan ,2008-12-31,0,PAK
Sohail Tanvir ,2008-12-31,135,PAK
Sohrawordi Shuvo ,2008-12-31,0,BAN
Sompal Kami ,2008-12-31,0,NEP
Soumya Sarkar ,2008-12-31,0,BAN
SP Davis ,2008-12-31,20,AUS
SP Fleming ,2008-12-31,8037,NZ
SP Gauchan ,2008-12-31,0,NEP
SP Heaney ,2008-12-31,41,CAN
SP Jones ,2008-12-31,1,ENG
SP Khakurel ,2008-12-31,0,NEP
SP Krishnamurthi ,2008-12-31,0,USA
SP Mukherjee ,2008-12-31,2,IND
SP Narine ,2008-12-31,0,WI
SP O'Donnell ,2008-12-31,1242,AUS
SP Pasqual ,2008-12-31,0,SL
SP Patil ,2008-12-31,0,UAE
SP Terry ,2008-12-31,0,IRE
SPD Smith ,2008-12-31,0,AUS
SR Clark ,2008-12-31,67,AUS
SR Gillespie ,2008-12-31,70,NZ
SR Hain ,2008-12-31,0,ENG
SR Mukkamalla ,2008-12-31,0,USA
SR Patel ,2008-12-31,31,ENG
SR Taylor ,2008-12-31,0,USA
SR Tendulkar ,2008-12-31,16361,IND
SR Thompson ,2008-12-31,0,IRE
SR Waters ,2008-12-31,0,KENYA
SR Watson ,2008-12-31,1263,AUS
SR Waugh ,2008-12-31,7569,AUS
SR Welsh ,2008-12-31,41,CAN
SRD Wettimuny ,2008-12-31,0,SL
SS Cottrell ,2008-12-31,0,WI
SS Das ,2008-12-31,39,IND
SS Dighe ,2008-12-31,256,IND
SS Iyer ,2008-12-31,0,IND
SS Karim ,2008-12-31,362,IND
SS McKechnie ,2008-12-31,0,HKG
SS Naik ,2008-12-31,0,IND
SS Pathirana ,2008-12-31,0,SL
SS Raul ,2008-12-31,8,IND
SS Tiwary ,2008-12-31,0,IND
SSB Magala ,2008-12-31,0,SA
SSD Arachchige ,2008-12-31,0,SL
SSJ Brooks ,2008-12-31,0,WI
ST Banerjee ,2008-12-31,49,IND
ST Clarke ,2008-12-31,40,WI
ST Doheny ,2008-12-31,0,IRE
ST Finn ,2008-12-31,0,ENG
ST Gabriel ,2008-12-31,0,WI
ST Jayasuriya ,2008-12-31,12785,SL
STR Binny ,2008-12-31,0,IND
Subashis Roy ,2008-12-31,0,BAN
Sufyan Mehmood ,2008-12-31,0,OMA
Sultan Ahmed ,2008-12-31,0,UAE
Sultan Zarawani ,2008-12-31,26,UAE
Sunzamul Islam ,2008-12-31,0,BAN
Suraj Kumar ,2008-12-31,0,OMA
SV Bahutule ,2008-12-31,23,IND
SV Carlisle ,2008-12-31,2740,ZIM
SV Manjrekar ,2008-12-31,1994,IND
SV Nayak ,2008-12-31,3,IND
SV Samson ,2008-12-31,0,IND
SW Ambris ,2008-12-31,0,WI
SW Billings ,2008-12-31,0,ENG
SW Lubbers ,2008-12-31,24,NED
SW Masakadza ,2008-12-31,0,ZIM
SW Poynter ,2008-12-31,0,IRE
SW Tait ,2008-12-31,11,AUS
Syed Maqsood ,2008-12-31,18,UAE
Syed Rasel ,2008-12-31,56,BAN
T Banton ,2008-12-31,0,ENG
T Bavuma ,2008-12-31,0,SA
T Bosch ,2008-12-31,0,SA
T de Zorzi ,2008-12-31,0,SA
T Duffin ,2008-12-31,546,ZIM
T Gibbons ,2008-12-31,33,BER
T Kaitano ,2008-12-31,0,ZIM
T Kumaran ,2008-12-31,19,IND
T Lungameni ,2008-12-31,0,NAM
T Maruma ,2008-12-31,7,ZIM
T Marumani ,2008-12-31,0,ZIM
T Mishra ,2008-12-31,698,KENYA
T Munyonga ,2008-12-31,0,ZIM
T Mupariwa ,2008-12-31,149,ZIM
T Muzarabani ,2008-12-31,0,ZIM
T Natarajan ,2008-12-31,0,IND
T Panyangara ,2008-12-31,90,ZIM
T Sangha ,2008-12-31,0,AUS
T Shamsi ,2008-12-31,0,SA
T Stubbs ,2008-12-31,0,SA
T Taibu ,2008-12-31,1791,ZIM
T Thushara ,2008-12-31,244,SL
T van der Gugten ,2008-12-31,0,NED
T Yohannan ,2008-12-31,7,IND
TA Blundell ,2008-12-31,0,NZ
TA Boult ,2008-12-31,0,NZ
TA Lloyd ,2008-12-31,101,ENG
Tabarak Dar ,2008-12-31,101,HKG
Tahir Naqqash ,2008-12-31,210,PAK
Taijul Islam ,2008-12-31,0,BAN
Talha Jubair ,2008-12-31,5,BAN
TAM Siriwardana ,2008-12-31,0,SL
Tamim Iqbal ,2008-12-31,1150,BAN
Tanbir Hayder ,2008-12-31,0,BAN
Tanveer Ahmed ,2008-12-31,0,HKG
Tanvir Ahmed ,2008-12-31,0,PAK
Tanvir Mehdi ,2008-12-31,0,PAK
Tanwir Afzal ,2008-12-31,0,HKG
Tanzid Hasan ,2008-12-31,0,BAN
Tanzim Hasan Sakib ,2008-12-31,0,BAN
TAP Sekhar ,2008-12-31,0,IND
Tapash Baisya ,2008-12-31,336,BAN
Tareq Aziz ,2008-12-31,26,BAN
Tariq Javed ,2008-12-31,0,CAN
Taskin Ahmed ,2008-12-31,0,BAN
Taslim Arif ,2008-12-31,0,PAK
Taufeeq Umar ,2008-12-31,447,PAK
Tauseef Ahmed ,2008-12-31,116,PAK
TB Sole ,2008-12-31,0,SCOT
TBA May ,2008-12-31,39,AUS
TBM de Leede ,2008-12-31,400,NED
TC Bastiampillai ,2008-12-31,84,CAN
TCB Fernando ,2008-12-31,29,SL
TD Astle ,2008-12-31,0,NZ
TD Paine ,2008-12-31,0,AUS
TE Blain ,2008-12-31,442,NZ
TE Jesty ,2008-12-31,127,ENG
TE Srinivasan ,2008-12-31,0,IND
TE Tucker ,2008-12-31,0,BER
TF van Woerkom ,2008-12-31,0,IRE
TG Gordon ,2008-12-31,0,CAN
TG Hogan ,2008-12-31,72,AUS
TG Shaw ,2008-12-31,26,SA
TG Southee ,2008-12-31,12,NZ
TGJ Gruijters ,2008-12-31,0,NED
TH David ,2008-12-31,0,AUS
TJ Franklin ,2008-12-31,27,NZ
TJ Friend ,2008-12-31,548,ZIM
TJ Heggelman ,2008-12-31,0,NED
TJ Jenner ,2008-12-31,0,AUS
TJ Laughlin ,2008-12-31,0,AUS
TJ Murtagh ,2008-12-31,0,IRE
TJ Zoehrer ,2008-12-31,130,AUS
TJG Pringle ,2008-12-31,0,NED
TK Canning ,2008-12-31,52,NZ
TK Curran ,2008-12-31,0,ENG
TK Musakanda ,2008-12-31,0,ZIM
TK Patel ,2008-12-31,0,USA
TL Best ,2008-12-31,44,WI
TL Chatara ,2008-12-31,0,ZIM
TL Chivanga ,2008-12-31,0,ZIM
TL Fernando ,2008-12-31,8,SL
TL Seifert ,2008-12-31,0,NZ
TLW Cooper ,2008-12-31,0,NED
TM Alderman ,2008-12-31,32,AUS
TM Chappell ,2008-12-31,139,AUS
TM Dilshan ,2008-12-31,2994,SL
TM Dowlin ,2008-12-31,0,WI
TM Head ,2008-12-31,0,AUS
TM Moody ,2008-12-31,1211,AUS
TM Odoyo ,2008-12-31,1945,KENYA
TMK Mawoyo ,2008-12-31,24,ZIM
TN de Grooth ,2008-12-31,254,NED
TN Garwe ,2008-12-31,0,ZIM
TN Madondo ,2008-12-31,191,ZIM
Towhid Hridoy ,2008-12-31,0,BAN
TP Kamungozi ,2008-12-31,0,ZIM
TP Ura ,2008-12-31,0,PNG
TP Visee ,2008-12-31,0,NED
TR Ambrose ,2008-12-31,10,ENG
TR Gripper ,2008-12-31,80,ZIM
TRO Payne ,2008-12-31,126,WI
TS Chisoro ,2008-12-31,0,ZIM
TS Kamunhukamwe ,2008-12-31,0,ZIM
TS Nethula ,2008-12-31,0,NZ
TS Roland-Jones ,2008-12-31,0,ENG
TSS Mackintosh ,2008-12-31,0,SCOT
TT Bresnan ,2008-12-31,51,ENG
TT Samaraweera ,2008-12-31,199,SL
TT Smart ,2008-12-31,34,HKG
Tushar Imran ,2008-12-31,574,BAN
TV Mufambisi ,2008-12-31,55,ZIM
TW Hartley ,2008-12-31,0,ENG
TWM Latham ,2008-12-31,0,NZ
U Bhatti ,2008-12-31,163,CAN
U Chatterjee ,2008-12-31,6,IND
U Ranchod ,2008-12-31,3,ZIM
UC Hathurusingha ,2008-12-31,669,SL
UDU Chandana ,2008-12-31,1627,SL
Umair Ali ,2008-12-31,0,UAE
Umar Akmal ,2008-12-31,0,PAK
Umar Amin ,2008-12-31,0,PAK
Umar Gul ,2008-12-31,73,PAK
Umran Malik ,2008-12-31,0,IND
UNK Fernando ,2008-12-31,22,SL
Usama Mir ,2008-12-31,0,PAK
Usman Ghani ,2008-12-31,0,AFG
Usman Limbada ,2008-12-31,0,CAN
Usman Mushtaq ,2008-12-31,0,UAE
Usman Qadir ,2008-12-31,0,PAK
Usman Rafiq ,2008-12-31,0,USA
Usman Salahuddin ,2008-12-31,0,PAK
Usman Shinwari ,2008-12-31,0,PAK
UT Khawaja ,2008-12-31,0,AUS
UT Yadav ,2008-12-31,0,IND
UWMBCA Welegedara ,2008-12-31,0,SL
V Aravind ,2008-12-31,0,UAE
V Dahiya ,2008-12-31,216,IND
V Kohli ,2008-12-31,159,IND
V Mehra ,2008-12-31,92,UAE
V Permaul ,2008-12-31,0,WI
V Pollard ,2008-12-31,0,NZ
V Rathour ,2008-12-31,193,IND
V Razdan ,2008-12-31,23,IND
V Sehwag ,2008-12-31,5810,IND
V Shankar ,2008-12-31,0,IND
V Shetty ,2008-12-31,7,UAE
V Sibanda ,2008-12-31,1440,ZIM
V Sukumaran ,2008-12-31,0,UAE
V Yadav ,2008-12-31,118,IND
VA Holder ,2008-12-31,0,WI
VAB Tewarie ,2008-12-31,0,NED
VB Chandrasekhar ,2008-12-31,88,IND
VB John ,2008-12-31,84,SL
VB van Jaarsveld ,2008-12-31,0,SA
VC Drakes ,2008-12-31,94,WI
VD Grandia ,2008-12-31,0,NED
VD Philander ,2008-12-31,73,SA
VG Kambli ,2008-12-31,2477,IND
Vikramjit Singh ,2008-12-31,0,NED
VJ Kingma ,2008-12-31,0,NED
VJ Marks ,2008-12-31,276,ENG
VJ Wells ,2008-12-31,141,ENG
VM Nyauchi ,2008-12-31,0,ZIM
VR Aaron ,2008-12-31,0,IND
VR Brown ,2008-12-31,44,NZ
VR Hogg ,2008-12-31,7,ZIM
VR Iyer ,2008-12-31,0,IND
VRV Singh ,2008-12-31,8,IND
VS Solanki ,2008-12-31,1097,ENG
VV Morea ,2008-12-31,0,PNG
VVS Laxman ,2008-12-31,2338,IND
W Barresi ,2008-12-31,0,NED
W Jaffer ,2008-12-31,10,IND
W Larkins ,2008-12-31,507,ENG
W Madhevere ,2008-12-31,0,ZIM
W Mwayenga ,2008-12-31,1,ZIM
W Watson ,2008-12-31,86,NZ
WA Agar ,2008-12-31,0,AUS
WA Wisneski ,2008-12-31,10,NZ
WA Young ,2008-12-31,0,NZ
Wahab Riaz ,2008-12-31,7,PAK
Waheed Ahmed ,2008-12-31,0,UAE
Wahidul Gani ,2008-12-31,0,BAN
Wajahatullah Wasti ,2008-12-31,349,PAK
Waqar Younis ,2008-12-31,969,PAK
Waqas Barkat ,2008-12-31,0,HKG
Waqas Khan ,2008-12-31,0,HKG
Washington,2008-12-31,0,Washington
Washington Sundar ,2008-12-31,0,IND
Wasim Akram ,2008-12-31,3717,PAK
Wasim Ali ,2008-12-31,0,OMA
Wasim Bari ,2008-12-31,136,PAK
Wasim Haider ,2008-12-31,26,PAK
Wasim Raja ,2008-12-31,471,PAK
WB Phillips ,2008-12-31,852,AUS
WB Rankin ,2008-12-31,16,IRE
WCA Ganegama ,2008-12-31,7,SL
WD Balaji Rao ,2008-12-31,10,CAN
WD Parnell ,2008-12-31,0,SA
WF Stelling ,2008-12-31,180,NED
WG Jacks ,2008-12-31,0,ENG
WIA Fernando ,2008-12-31,0,SL
WJ Cronje ,2008-12-31,5565,SA
WJ Edwards ,2008-12-31,0,AUS
WK Lees ,2008-12-31,110,NZ
WK McCallan ,2008-12-31,300,IRE
WKM Benjamin ,2008-12-31,298,WI
WM Clark ,2008-12-31,0,AUS
WM Darling ,2008-12-31,235,AUS
WM Lawry ,2008-12-31,0,AUS
WN Slack ,2008-12-31,43,ENG
WP Diepeveen ,2008-12-31,0,NED
WP Masakadza ,2008-12-31,0,ZIM
WP Saha ,2008-12-31,0,IND
WPUJC Vaas ,2008-12-31,2025,SL
WR James ,2008-12-31,101,ZIM
WS Jayantha ,2008-12-31,400,SL
WT Gavera ,2008-12-31,0,PNG
WTS Porterfield ,2008-12-31,685,IRE
WU Tharanga ,2008-12-31,2055,SL
